"model","resample","variables","n_variables"
"XGB","Fold03.Rep02","Age, Current_daily_smoker, Cold_flu_pneumonia_last_2_y, Living_alone, Sex, Irritating_cough, Antibiotics_last_2_y, Felt_abnormally_unhealthily_tires, Hoarse_voice, Hard_to_get_air, Poorer_condition_lower_fitness, Need_to_clear_throat",12
"XGB","Fold03.Rep03","Age, Current_daily_smoker, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Less_will_to_do_things, Irritating_cough, Poorer_condition_lower_fitness, Hard_to_get_air, Did_not_feel_well_rested, University_education",12
"XGB","Fold03.Rep04","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, University_education, Irritating_cough, Dry_cough",7
"XGB","Fold03.Rep05","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Difficulty_to_stay_awake, Irritating_cough, More_irritable, Antibiotics_last_2_y, University_education, Do_not_enjoy_food, Less_will_to_do_things, Hard_to_get_air, Hoarse_voice, Feeling_chilly",15
"XGB","Fold03.Rep06","Age, Current_daily_smoker, Sex, Living_alone, Hoarse_voice, Cold_flu_pneumonia_last_2_y, Dryer_mouth, Poorer_condition_lower_fitness, Less_will_to_do_things, Hard_to_get_air, University_education, Loss_of_appetite, Pain_in_chest, Wheezing, Antibiotics_last_2_y, Irritating_cough",16
"XGB","Fold03.Rep07","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Irritating_cough, Weight_reduction_last_2_y, Less_will_to_do_things, Poorer_condition_lower_fitness, Antibiotics_last_2_y, Increased_need_for_sleep, Difficulty_to_stay_awake, More_irritable, Difficult_sensing_smells, Hard_to_get_air",15
"XGB","Fold03.Rep08","Age, Current_daily_smoker, Living_alone, Sex, Hoarse_voice, Antibiotics_last_2_y, Irritating_cough, Born_in_sweden, University_education, Pleural_fluid, Hard_to_get_air, Calf_cramp, Poorer_condition_lower_fitness, Heart_disease",14
"XGB","Fold03.Rep09","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Irritating_cough, Antibiotics_last_2_y, Poorer_condition_lower_fitness, University_education, Less_will_to_do_things, COPD",11
"XGB","Fold03.Rep10","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Felt_abnormally_unhealthily_tires, Hoarse_voice, Dryer_skin, Difficult_sensing_smells, COPD, Wheezing, Labored_breathing, Poorer_condition_lower_fitness, Hard_to_get_air, Irritating_cough",15
"XGB","Fold04.Rep01","Age, Current_daily_smoker, Irritating_cough, Living_alone, Sex, Antibiotics_last_2_y, Weight_reduction_last_2_y, Less_will_to_do_things, University_education, Wheezing, Loss_of_appetite",11
"XGB","Fold04.Rep02","Age, Current_daily_smoker, Living_alone, Hard_to_get_air, Irritating_cough, Sex, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Fever, More_irritable, Hoarse_voice",11
"XGB","Fold04.Rep03","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Sex, Irritating_cough, Increased_need_for_sleep, Hoarse_voice, Pressure_sensation, Mucus_cough, Do_not_enjoy_food",11
"XGB","Fold04.Rep04","Age, Current_daily_smoker, Living_alone, Antibiotics_last_2_y, Do_not_enjoy_food, Sex, Cold_flu_pneumonia_last_2_y, Fever, Dryer_mouth, Poorer_condition_lower_fitness, Wheezing",11
"XGB","Fold04.Rep05","Age, Current_daily_smoker, Sex, Living_alone, Fever, Irritating_cough, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Dryer_mouth, Breathing_sound_whistling, Wheezing, Born_in_sweden, Pleural_fluid, Hoarse_voice, COPD, Pain_comes_and_goes, Asthma",17
"XGB","Fold04.Rep06","Age, Current_daily_smoker, Sex, Cold_flu_pneumonia_last_2_y, Living_alone, Antibiotics_last_2_y, Irritating_cough, Hard_to_get_air, Back_pain, Pleural_fluid, Fever, Difficult_sensing_smells",12
"XGB","Fold04.Rep07","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Sex, Pleural_fluid, Antibiotics_last_2_y, Less_will_to_do_things, COPD, Do_not_enjoy_food, Irritating_cough, University_education",12
"XGB","Fold04.Rep08","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Sex, Antibiotics_last_2_y, Irritating_cough, Poorer_condition_lower_fitness, Hoarse_voice, Hard_to_get_air, Do_not_enjoy_food, Pain_in_chest, Weight_reduction_last_2_y, Persistent_fatigue, Increased_need_for_sleep, Pleural_fluid",16
"XGB","Fold04.Rep09","Age, Current_daily_smoker, Living_alone, Sex, Hard_to_get_air, Antibiotics_last_2_y, Hoarse_voice, Irritating_cough, Cold_flu_pneumonia_last_2_y, Difficulty_to_stay_awake, Born_in_sweden",11
"XGB","Fold04.Rep10","Age, Current_daily_smoker, Living_alone, Weight_reduction_last_2_y, Cold_flu_pneumonia_last_2_y, Legs_do_not_support, Sex, Wheezing, Labored_breathing, More_irritable, Born_in_sweden, Irritating_cough",12
"XGB","Fold05.Rep01","Age, Current_daily_smoker, Sex, Living_alone, Irritating_cough, Hoarse_voice, Antibiotics_last_2_y, COPD, Feeling_chilly",9
"XGB","Fold05.Rep02","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Hard_to_get_air, Pleural_fluid, Felt_abnormally_unhealthily_tires, Irritating_cough, Dryer_mouth, Sex, Antibiotics_last_2_y, Uneasiness_hard_to_describe",12
"XGB","Fold05.Rep03","Age, Current_daily_smoker, Sex, Living_alone, Antibiotics_last_2_y, Irritating_cough, Less_will_to_do_things, Pressure_sensation, Cold_flu_pneumonia_last_2_y",9
"XGB","Fold05.Rep04","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Dryer_mouth, Hard_to_get_air, Mucus_cough, Antibiotics_last_2_y, Calf_cramp, Pneumonia, Do_not_enjoy_food, Hoarse_voice, Poorer_condition_lower_fitness, Did_not_feel_well_rested",15
"XGB","Fold05.Rep05","Age, Current_daily_smoker, Living_alone, Sex, University_education, Hard_to_get_air, More_irritable, Hoarse_voice, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Hard_to_breathe_deeply, COPD, Irritating_cough, Calf_cramp, Less_will_to_do_things",15
"XGB","Fold05.Rep06","Age, Current_daily_smoker, Living_alone, Antibiotics_last_2_y, Cold_flu_pneumonia_last_2_y, Feeling_chilly, Hard_to_breathe_deeply, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hard_to_get_air, Night_sweats",10
"XGB","Fold05.Rep07","Age, Current_daily_smoker, Irritating_cough, Living_alone, Antibiotics_last_2_y, Poorer_condition_lower_fitness, Pleural_fluid, Fever, Pain_in_chest, Sex, Increased_need_for_sleep",11
"XGB","Fold05.Rep08","Age, Current_daily_smoker, Sex, Antibiotics_last_2_y, Cold_flu_pneumonia_last_2_y, Asthma, Irritating_cough, Living_alone, Hard_to_breathe_deeply, Breathing_sound_whistling, Do_not_enjoy_food, Felt_worn_out, Pleural_fluid",13
"XGB","Fold05.Rep09","Age, Current_daily_smoker, Living_alone, Antibiotics_last_2_y, Sex, Irritating_cough, Cold_flu_pneumonia_last_2_y, Weight_reduction_last_2_y, Difficulty_to_stay_awake, Wheezing, Fever, COPD, Less_will_to_do_things",13
"XGB","Fold05.Rep10","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Irritating_cough, Fever, Felt_out_of_sorts, Poorer_condition_lower_fitness, Antibiotics_last_2_y, University_education, Born_in_sweden, Less_Smoking",12
"XGB","Fold06.Rep01","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Sex, Antibiotics_last_2_y, University_education, Irritating_cough, Hard_to_get_air, Pain_comes_and_goes, Wheezing",11
"XGB","Fold06.Rep02","Age, Current_daily_smoker, Sex, Living_alone, Antibiotics_last_2_y, Cold_flu_pneumonia_last_2_y, Dryer_mouth, Hoarse_voice, University_education, Increased_need_for_sleep, Born_in_sweden, Irritating_cough",12
"XGB","Fold06.Rep03","Age, Current_daily_smoker, Sex, Living_alone, Born_in_sweden, Cold_flu_pneumonia_last_2_y, Irritating_cough, Poorer_condition_lower_fitness, Felt_worn_out, Antibiotics_last_2_y",10
"XGB","Fold06.Rep04","Age, Current_daily_smoker, Living_alone, Sex, Hard_to_get_air, COPD, Antibiotics_last_2_y, Poorer_condition_lower_fitness, Mucus_cough, Weight_reduction_last_2_y, University_education, Less_Smoking",12
"XGB","Fold06.Rep05","Age, Living_alone, Current_daily_smoker, Antibiotics_last_2_y, Sex, Poorer_condition_lower_fitness, Cold_flu_pneumonia_last_2_y, More_irritable, Hard_to_get_air, Heart_disease, Weight_reduction_last_2_y",11
"XGB","Fold06.Rep06","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Irritating_cough, Less_will_to_do_things, Difficulty_to_stay_awake, Wheezing, University_education, Weight_increase_last_2_y, Felt_abnormally_unhealthily_tires, Sex, Dry_cough, Asthma, Labored_breathing, Dryer_mouth, Weight_reduction_last_2_y, Felt_worn_out",18
"XGB","Fold06.Rep07","Age, Current_daily_smoker, Living_alone, Sex, Became_weaker, Cold_flu_pneumonia_last_2_y, Irritating_cough, Less_energy_to_do_things",8
"XGB","Fold06.Rep08","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Sex, Irritating_cough, Wheezing, Hoarse_voice, Heart_disease, Pleural_fluid, Felt_worn_out, University_education, Increased_need_for_sleep, Pressure_sensation, Mucus_cough, Weight_reduction_last_2_y",16
"XGB","Fold06.Rep09","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Hard_to_get_air, Weight_reduction_last_2_y, Uneasiness_hard_to_describe, University_education, Poorer_condition_lower_fitness, Antibiotics_last_2_y",11
"XGB","Fold06.Rep10","Age, Current_daily_smoker, Sex, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Weight_reduction_last_2_y, Poorer_condition_lower_fitness, Loss_of_appetite, University_education, Irritating_cough, Living_alone",11
"XGB","Fold07.Rep01","Age, Current_daily_smoker, Living_alone, Irritating_cough, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Sex",7
"XGB","Fold07.Rep02","Age, Current_daily_smoker, Living_alone, Hard_to_get_air, Persistent_fatigue, Wheezing, Antibiotics_last_2_y, Irritating_cough, University_education, Dry_cough",10
"XGB","Fold07.Rep03","Age, Current_daily_smoker, Living_alone, Sex, Hard_to_get_air, Irritating_cough, Poorer_condition_lower_fitness, Weight_reduction_last_2_y, Calf_cramp, Fever, University_education, COPD, Back_pain",13
"XGB","Fold07.Rep04","Age, Current_daily_smoker, Living_alone, Irritating_cough, Cold_flu_pneumonia_last_2_y, Wheezing, COPD, University_education",8
"XGB","Fold07.Rep05","Age, Current_daily_smoker, Living_alone, Irritating_cough, Antibiotics_last_2_y, Sex, Wheezing, Heart_disease, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Less_will_to_do_things, Weight_reduction_last_2_y",11
"XGB","Fold07.Rep06","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Sex, Poorer_condition_lower_fitness, Less_will_to_do_things, Irritating_cough, Uneasiness_hard_to_describe, COPD, Antibiotics_last_2_y, Increased_need_for_sleep",12
"XGB","Fold07.Rep07","Age, Current_daily_smoker, Living_alone, Irritating_cough, Antibiotics_last_2_y, Feeling_chilly, Wheezing, Cold_flu_pneumonia_last_2_y, Less_will_to_do_things, Sex, Poorer_condition_lower_fitness, Hoarse_voice, Born_in_sweden, Labored_breathing, Felt_worn_out, Calf_cramp, COPD",17
"XGB","Fold07.Rep08","Age, Current_daily_smoker, Cold_flu_pneumonia_last_2_y, Irritating_cough, Living_alone, Poorer_condition_lower_fitness, Loss_of_appetite, Dryer_mouth, Difficult_sensing_smells, Dry_cough, Less_Smoking, University_education",12
"XGB","Fold07.Rep09","Age, Current_daily_smoker, Living_alone, Sex, Irritating_cough, Dryer_mouth, Born_in_sweden, Increased_need_for_sleep, Wheezing, Mucus_cough, Did_not_feel_well_rested, Less_will_to_do_things, Antibiotics_last_2_y, Weight_reduction_last_2_y",14
"XGB","Fold07.Rep10","Age, Current_daily_smoker, Living_alone, Sex, Hard_to_get_air, Antibiotics_last_2_y, Cold_flu_pneumonia_last_2_y, Hoarse_voice, Pleural_fluid, Increased_need_for_sleep, Weight_reduction_last_2_y, Dryer_mouth, Irritating_cough",13
"XGB","Fold08.Rep01","Age, Current_daily_smoker, Living_alone, Fever, Sex, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Calf_cramp, Hoarse_voice, Irritating_cough, Did_not_feel_well_rested, COPD, More_irritable, Poorer_condition_lower_fitness, Less_will_to_do_things",15
"XGB","Fold08.Rep02","Age, Current_daily_smoker, Irritating_cough, Living_alone, Sex, Dryer_mouth, Antibiotics_last_2_y, Breathing_sound_whistling, Cold_flu_pneumonia_last_2_y, Less_will_to_do_things, Poorer_condition_lower_fitness, Hoarse_voice",12
"XGB","Fold08.Rep03","Age, Current_daily_smoker, Living_alone, Hard_to_get_air, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Dryer_mouth, Sex, Irritating_cough, Less_will_to_do_things, Loss_of_appetite, Wheezing",12
"XGB","Fold08.Rep04","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Wheezing, Antibiotics_last_2_y, Mucus_cough, COPD",9
"XGB","Fold08.Rep05","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Fever, Poorer_condition_lower_fitness, Dryer_mouth, Calf_cramp, Born_in_sweden, Persistent_fatigue, COPD",13
"XGB","Fold08.Rep06","Age, Current_daily_smoker, Living_alone, Hard_to_get_air, Cold_flu_pneumonia_last_2_y, Sex, Less_will_to_do_things, Irritating_cough, COPD, Pleural_fluid, Labored_breathing, Weight_reduction_last_2_y",12
"XGB","Fold08.Rep07","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Hard_to_get_air, Antibiotics_last_2_y, Sex, COPD, Dryer_mouth, Fever, Do_not_enjoy_food, Hoarse_voice, No_comorbidities",13
"XGB","Fold08.Rep08","Age, Current_daily_smoker, Living_alone, Sex, Hard_to_get_air, Cold_flu_pneumonia_last_2_y, Less_will_to_do_things, Irritating_cough, Hoarse_voice, Wheezing, COPD, Poorer_condition_lower_fitness, Weight_reduction_last_2_y, Pain_comes_and_goes",14
"XGB","Fold08.Rep09","Age, Current_daily_smoker, Living_alone, Sex, Antibiotics_last_2_y, Cold_flu_pneumonia_last_2_y, COPD, Irritating_cough, Wheezing, Poorer_condition_lower_fitness, Weight_reduction_last_2_y, Less_will_to_do_things, Increased_need_for_sleep, Asthma",14
"XGB","Fold08.Rep10","Age, Current_daily_smoker, Living_alone, Hard_to_get_air, Pleural_fluid, Do_not_enjoy_food, Sex, Less_will_to_do_things, Weight_reduction_last_2_y, Wheezing",10
"XGB","Fold09.Rep01","Age, Current_daily_smoker, Living_alone, Sex, Increased_need_for_sleep, Cold_flu_pneumonia_last_2_y, Fever, Poorer_condition_lower_fitness, Feeling_chilly, Uneasiness_hard_to_describe",10
"XGB","Fold09.Rep02","Age, Current_daily_smoker, Living_alone, Antibiotics_last_2_y, Sex, Cold_flu_pneumonia_last_2_y, Hoarse_voice, Hard_to_get_air, Irritating_cough, Less_will_to_do_things, Breathing_sound_whistling, Heart_disease, Do_not_enjoy_food, Poorer_condition_lower_fitness, Difficult_sensing_smells, Fever",16
"XGB","Fold09.Rep03","Age, Current_daily_smoker, Living_alone, Sex, Fever, Pleural_fluid, Hard_to_get_air, Born_in_sweden, Cold_flu_pneumonia_last_2_y, Hoarse_voice, Antibiotics_last_2_y",11
"XGB","Fold09.Rep04","Age, Current_daily_smoker, Living_alone, Sex, Antibiotics_last_2_y, Cold_flu_pneumonia_last_2_y, Heart_disease, Legs_do_not_support, Breathing_sound_whistling, Less_will_to_do_things, Hoarse_voice",11
"XGB","Fold09.Rep05","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Irritating_cough, Less_will_to_do_things, Antibiotics_last_2_y, Weight_reduction_last_2_y, Hoarse_voice",10
"XGB","Fold09.Rep06","Age, Living_alone, Current_daily_smoker, Sex, COPD, Hard_to_get_air, Increased_need_for_sleep, Cold_flu_pneumonia_last_2_y, Irritating_cough, Pneumonia, Feeling_pressure, Pleural_fluid, Mucus_cough",13
"XGB","Fold09.Rep07","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Uneasiness_hard_to_describe, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice",8
"XGB","Fold09.Rep08","Age, Current_daily_smoker, Cold_flu_pneumonia_last_2_y, Sex, Living_alone, Antibiotics_last_2_y, Irritating_cough, Hard_to_get_air, University_education",9
"XGB","Fold09.Rep09","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Sex, Irritating_cough, COPD, Poorer_condition_lower_fitness, Antibiotics_last_2_y, Less_will_to_do_things, Dryer_mouth, Hard_to_get_air, Became_weaker, Dry_cough, Legs_do_not_support, Hoarse_voice",16
"XGB","Fold09.Rep10","Age, Current_daily_smoker, Living_alone, Hard_to_get_air, Sex, Wheezing, Antibiotics_last_2_y, Cold_flu_pneumonia_last_2_y, Heart_disease, Hoarse_voice, Pain_in_chest, Increased_need_for_sleep, Dryer_mouth, Pleural_fluid, COPD, University_education, Weight_reduction_last_2_y",17
"XGB","Fold10.Rep01","Age, Current_daily_smoker, Living_alone, Sex, Antibiotics_last_2_y, Less_will_to_do_things, Mucus_cough, Cold_flu_pneumonia_last_2_y, Irritating_cough, Hoarse_voice, Born_in_sweden, Felt_worn_out, COPD, Emphysema, Calf_cramp",15
"XGB","Fold10.Rep02","Age, Current_daily_smoker, Living_alone, Sex, Antibiotics_last_2_y, Irritating_cough",6
"XGB","Fold10.Rep03","Age, Current_daily_smoker, Living_alone, Irritating_cough, Cold_flu_pneumonia_last_2_y, Difficult_sensing_smells, Hoarse_voice, Sex, Do_not_enjoy_food",9
"XGB","Fold10.Rep04","Age, Current_daily_smoker, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Irritating_cough, Hoarse_voice, Antibiotics_last_2_y, Fever, University_education, Hard_to_get_air, Pleural_fluid",12
"XGB","Fold10.Rep05","Age, Current_daily_smoker, Living_alone, Increased_need_for_sleep, Irritating_cough",5
"XGB","Fold10.Rep06","Age, Current_daily_smoker, Living_alone, Sex, Antibiotics_last_2_y, Poorer_condition_lower_fitness, Irritating_cough, Fever, University_education, Dry_cough",10
"XGB","Fold10.Rep07","Age, Current_daily_smoker, Sex, Living_alone, Hard_to_get_air, Less_will_to_do_things, Irritating_cough, Less_Smoking, Increased_need_for_sleep, Hoarse_voice, Antibiotics_last_2_y, Poorer_condition_lower_fitness, Wheezing",13
"XGB","Fold10.Rep08","Age, Current_daily_smoker, Living_alone, Sex, Increased_need_for_sleep, University_education, Dry_cough, Poorer_condition_lower_fitness, Dryer_mouth, Hoarse_voice, Pleural_fluid, Feeling_chilly, Pressure_sensation",13
"XGB","Fold10.Rep09","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Sex, Felt_worn_out, Irritating_cough, Wheezing, Poorer_condition_lower_fitness, Dryer_mouth, Antibiotics_last_2_y, Hard_to_get_air, Hoarse_voice",13
"XGB","Fold10.Rep10","Age, Current_daily_smoker, Sex, Living_alone, Antibiotics_last_2_y, Cold_flu_pneumonia_last_2_y, Hard_to_get_air, Pneumonia, Labored_breathing, Uneasiness_hard_to_describe, Irritating_cough, Poorer_condition_lower_fitness, University_education",13
