"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"RLR","Felt_out_of_sorts",100,0,0,3,0,0,0,0,0,0
"RLR","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",100,0,0,3,0,0,0,0,0,0
"RLR","Felt_worn_out",100,0,0,3,0,0,0,0,0,0
"RLR","Food_drinks_tasted_different",100,0,0,3,0,0,0,0,0,0
"RLR","Hacking_cough",100,0,0,3,0,0,0,0,0,0
"RLR","Hard_to_breathe_deeply",100,0,0,3,0,0,0,0,0,0
"RLR","Hard_to_catch_breath",100,0,0,3,0,0,0,0,0,0
"RLR","Hard_to_get_air",100,0,0,3,0,0,0,0,0,0
"RLR","Headache",100,0,0,3,0,0,0,0,0,0
"RLR","Heartburn",100,0,0,3,0,0,0,0,0,0
"RLR","Hoarse_voice",100,0,0,3,0,0,0,0,0,0
"RLR","Increased_amount_of_phlegm_expectorates",100,0,0,3,0,0,0,0,0,0
"RLR","Increased_need_for_sleep",100,0,0,3,0,0,0,0,0,0
"RLR","Labored_breathing",100,0,0,3,0,0,0,0,0,0
"RLR","Less_energy_to_do_things",100,0,0,3,0,0,0,0,0,0
"RLR","Less_will_to_do_things",100,0,0,3,0,0,0,0,0,0
"RLR","Losing_breath_due_to_coughing",100,0,0,3,0,0,0,0,0,0
"RLR","Loss_of_appetite",100,0,0,3,0,0,0,0,0,0
"RLR","Lost_my_voice",100,0,0,3,0,0,0,0,0,0
"RLR","Lost_sense_of_smell",100,0,0,3,0,0,0,0,0,0
"RLR","Lump_in_the_chest",100,0,0,3,0,0,0,0,0,0
"RLR","Lump_swelling_or_obstruction_sensation",100,0,0,3,0,0,0,0,0,0
