"model","resample","variables","n_variables"
"XGB","Fold01.Rep06","Age, Loss_of_appetite, Current_daily_smoker, Weight_reduction_last_2_y, Antibiotics_last_2_y, Sex, Irritating_cough, Gasp_for_air, Labored_breathing, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Back_pain, Less_energy_to_do_things, Asthma, Thickness_in_throat, Living_alone, Rougher_voice, COPD, Persisting_pain, Increased_need_for_sleep, Early_satiety, Felt_abnormally_unhealthily_tires, Lost_sense_of_smell, Pneumonia, Felt_worn_out, No_comorbidities, Need_to_clear_throat, Breathing_sound_rattled_wheezed, Calf_cramp, Feeling_chilly, Hard_to_get_air, Hoarse_voice, Less_Smoking, Swollen_tender_joints, Less_will_to_do_things, Pain_comes_and_goes, Pleural_fluid, Clear_throat_more_often, Dry_cough, White_yellow_or_green_phlegm_expectorated",39
"XGB","Fold01.Rep07","Age, Current_daily_smoker, Antibiotics_last_2_y, Loss_of_appetite, Irritating_cough, Back_pain, Sex, Gasp_for_air, Weight_increase_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weight_reduction_last_2_y, Hard_to_get_air, Thickness_in_throat, Living_alone, Lost_sense_of_smell, Asthma, Pneumonia, Became_weaker, Feeling_pressure, Early_satiety, Pain_comes_and_goes, University_education, Heart_disease, COPD, Less_energy_to_do_things, Cold_flu_pneumonia_last_2_y, Uneasiness_hard_to_describe, More_irritable, Poorer_condition_lower_fitness, Labored_breathing, Mucus_cough, Lump_swelling_or_obstruction_sensation, Less_Smoking, Wheezing, Increased_amount_of_phlegm_expectorates, Angina_pectoris, Breathing_sound_rattled_wheezed, Dryer_skin, Breathing_sound_bubbled_gurgled",39
"XGB","Fold01.Rep08","Age, Weight_increase_last_2_y, Loss_of_appetite, Current_daily_smoker, Weight_reduction_last_2_y, Thickness_in_throat, Pain_comes_and_goes, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Living_alone, Sex, Irritating_cough, Antibiotics_last_2_y, No_comorbidities, Pneumonia, Less_will_to_do_things, Rougher_voice, Mucus_cough, Early_satiety, Less_Smoking, Became_weaker, Hard_to_get_air, Hoarse_voice, Gasp_for_air, COPD, Hard_to_catch_breath, Did_not_feel_well_rested, Breathing_sound_rattled_wheezed, Angina_pectoris, Persisting_pain, Feeling_pressure, Do_not_enjoy_food, Labored_breathing, Felt_abnormally_unhealthily_tires, Increased_need_for_sleep, Cold_flu_pneumonia_last_2_y, Pressure_sensation, Dry_cough, Legs_do_not_support, Increased_amount_of_phlegm_expectorates, Feeling_chilly, Nail_changes, Asthma, Poorer_condition_lower_fitness",44
"XGB","Fold01.Rep09","Age, Loss_of_appetite, Irritating_cough, Antibiotics_last_2_y, Weight_reduction_last_2_y, Current_daily_smoker, Back_pain, Cold_flu_pneumonia_last_2_y, Gasp_for_air, Living_alone, Less_energy_to_do_things, Thickness_in_throat, Rougher_voice, Sex, Weight_increase_last_2_y, Asthma, Increased_need_for_sleep, Lost_sense_of_smell, Early_satiety, Barking_cough, COPD, Wheezing, Pain_comes_and_goes, Persisting_pain, Legs_do_not_support, Need_to_clear_throat, Did_not_feel_well_rested, Feeling_pressure, Hard_to_catch_breath, Increased_amount_of_phlegm_expectorates, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, No_comorbidities, Uneasiness_hard_to_describe, Pleural_fluid, Dryer_skin, Fever, Hoarse_voice, Calf_cramp, Feeling_that_something_is_wrong, Poorer_condition_lower_fitness, Dry_cough, Pain_radiated_between_shoulder_blades_to_chest, Hard_to_get_air",43
"XGB","Fold01.Rep10","Age, Thickness_in_throat, Antibiotics_last_2_y, Sex, Early_satiety, Current_daily_smoker, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Irritating_cough, Asthma, Weight_increase_last_2_y, Hard_to_get_air, Living_alone, COPD, Persisting_pain, Back_pain, Pain_comes_and_goes, Legs_do_not_support, Weight_reduction_last_2_y, Labored_breathing, Felt_out_of_sorts, Increased_need_for_sleep, Mucus_cough, Less_Smoking, Pleural_fluid, Increased_amount_of_phlegm_expectorates, Breathing_sound_rattled_wheezed, Felt_worn_out, Felt_abnormally_unhealthily_tires, Pneumonia, More_irritable, No_comorbidities, Hard_to_breathe_deeply, Heart_disease, Dry_cough, Lost_sense_of_smell, Became_weaker, Less_energy_to_do_things, Cold_flu_pneumonia_last_2_y, Hoarse_voice, Less_will_to_do_things",41
"XGB","Fold02.Rep01","Age, Weight_increase_last_2_y, Antibiotics_last_2_y, Living_alone, Current_daily_smoker, Loss_of_appetite, Back_pain, Sex, Irritating_cough, Thickness_in_throat, Gasp_for_air, Feeling_pressure, No_comorbidities, Early_satiety, Became_weaker, Poorer_condition_lower_fitness, Heartburn, Hoarse_voice, Weight_reduction_last_2_y, Hard_to_catch_breath, Increased_amount_of_phlegm_expectorates, Less_Smoking, Legs_do_not_support, Pneumonia, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Heart_disease, Labored_breathing, Cold_flu_pneumonia_last_2_y, Felt_out_of_sorts, Pain_comes_and_goes, Hard_to_get_air, Breathing_sound_rattled_wheezed, White_yellow_or_green_phlegm_expectorated, Persisting_pain, Feeling_chilly, Rougher_voice, Pain_persists_worsens_changing_body_position, Asthma, COPD, Need_to_clear_throat, Less_will_to_do_things, Difficulty_to_stay_awake",43
"XGB","Fold02.Rep02","Age, Weight_reduction_last_2_y, Sex, Antibiotics_last_2_y, Irritating_cough, Current_daily_smoker, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Asthma, Thickness_in_throat, Early_satiety, Increased_need_for_sleep, Living_alone, Gasp_for_air, Loss_of_appetite, Feeling_pressure, Pain_comes_and_goes, COPD, Wheezing, Heart_disease, Pressure_sensation, Felt_worn_out, Hard_to_get_air, Breathing_sound_rattled_wheezed, No_comorbidities, Less_will_to_do_things, Felt_abnormally_unhealthily_tires, Became_weaker, Less_Smoking, Hoarse_voice, Difficult_sensing_smells, Labored_breathing, Less_energy_to_do_things, Legs_do_not_support, Weight_increase_last_2_y, Uneasiness_hard_to_describe, Calf_cramp, Poorer_condition_lower_fitness, Cold_flu_pneumonia_last_2_y, More_irritable, Breathing_sound_bubbled_gurgled, Weaker_voice, Felt_out_of_sorts, White_yellow_or_green_phlegm_expectorated, Lost_sense_of_smell, Back_pain, Hard_to_catch_breath, Born_in_sweden",47
"XGB","Fold02.Rep03","Age, Loss_of_appetite, Antibiotics_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Irritating_cough, Weight_reduction_last_2_y, Sex, Current_daily_smoker, Weight_increase_last_2_y, Asthma, Less_energy_to_do_things, Living_alone, Gasp_for_air, Feeling_chilly, Back_pain, Pneumonia, COPD, Need_to_clear_throat, Hard_to_get_air, Poorer_condition_lower_fitness, Early_satiety, Wheezing, Pressure_sensation, University_education, Increased_need_for_sleep, Feeling_pressure, Heart_disease, Increased_amount_of_phlegm_expectorates, Lost_sense_of_smell, Less_Smoking, Breathing_sound_bubbled_gurgled, Legs_do_not_support, Pain_comes_and_goes, Less_will_to_do_things, Hoarse_voice, No_comorbidities",36
"XGB","Fold02.Rep04","Age, Current_daily_smoker, Weight_reduction_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, COPD, Thickness_in_throat, Living_alone, Antibiotics_last_2_y, Sex, Asthma, Less_energy_to_do_things, Hoarse_voice, Loss_of_appetite, Pneumonia, Felt_out_of_sorts, Rougher_voice, More_down, No_comorbidities, Mucus_cough, Irritating_cough, Pain_comes_and_goes, Feeling_pressure, Feeling_chilly, Back_pain, Weight_increase_last_2_y, University_education, Calf_cramp, Pain_persists_worsens_changing_body_position, Cold_flu_pneumonia_last_2_y, Less_Smoking, Early_satiety, Clear_throat_more_often, Poorer_condition_lower_fitness, Heart_disease, Persisting_pain, Breathing_sound_bubbled_gurgled, Coughing_fits, Felt_worn_out, White_yellow_or_green_phlegm_expectorated, Hard_to_get_air, Do_not_enjoy_food, More_sensitive_to_different_smells, Swollen_tender_joints, Increased_need_for_sleep, Increased_amount_of_phlegm_expectorates",45
"XGB","Fold02.Rep05","Age, Weight_reduction_last_2_y, Pneumonia, Loss_of_appetite, Antibiotics_last_2_y, Living_alone, Irritating_cough, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Back_pain, Sex, Thickness_in_throat, Current_daily_smoker, Feeling_pressure, Gasp_for_air, COPD, Asthma, Pain_comes_and_goes, Early_satiety, Heart_disease, Pressure_sensation, Hard_to_catch_breath, Night_sweats, Poorer_condition_lower_fitness, Less_Smoking, Do_not_enjoy_food, Born_in_sweden, Cold_flu_pneumonia_last_2_y, Breathing_sound_bubbled_gurgled, Legs_do_not_support, Swollen_tender_joints, Weight_increase_last_2_y, Became_weaker, Clear_throat_more_often, Persisting_pain, University_education, Increased_need_for_sleep, Hard_to_breathe_deeply, Increased_amount_of_phlegm_expectorates, Persistent_fatigue, Lost_sense_of_smell, Hoarse_voice, Calf_cramp, Uneasiness_hard_to_describe",43
"XGB","Fold02.Rep06","Age, Loss_of_appetite, Living_alone, Antibiotics_last_2_y, Current_daily_smoker, Sex, Back_pain, Weight_increase_last_2_y, Irritating_cough, Hard_to_get_air, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, COPD, Wheezing, Pneumonia, Early_satiety, Weight_reduction_last_2_y, Thickness_in_throat, Poorer_condition_lower_fitness, No_comorbidities, Became_weaker, Less_energy_to_do_things, Need_to_clear_throat, Labored_breathing, Lost_sense_of_smell, Cold_flu_pneumonia_last_2_y, Hard_to_catch_breath, Legs_do_not_support, Night_sweats, Heartburn, Swollen_tender_joints, Uneasiness_hard_to_describe, Less_will_to_do_things, Feeling_pressure, Increased_amount_of_phlegm_expectorates, Persisting_pain, Gasp_for_air, Hoarse_voice, Dry_cough, White_yellow_or_green_phlegm_expectorated, Born_in_sweden",40
"XGB","Fold02.Rep07","Age, Living_alone, Antibiotics_last_2_y, Current_daily_smoker, Weight_increase_last_2_y, Thickness_in_throat, No_comorbidities, Back_pain, Loss_of_appetite, COPD, Early_satiety, Gasp_for_air, Sex, Pneumonia, Irritating_cough, Pleural_fluid, Weight_reduction_last_2_y, Less_Smoking, Pressure_sensation, Became_weaker, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Increased_need_for_sleep, Hard_to_get_air, Rougher_voice, Less_energy_to_do_things, Persisting_pain, Feeling_pressure, Hoarse_voice, Asthma, Pain_comes_and_goes, Nail_changes, Wheezing, More_down, Felt_out_of_sorts, Poorer_condition_lower_fitness, Changes_pitch_higher_lower, Feeling_chilly, Weaker_voice, Legs_do_not_support, Cold_flu_pneumonia_last_2_y, Labored_breathing, Heartburn, Lost_sense_of_smell, Uneasiness_hard_to_describe, University_education, More_irritable",46
"XGB","Fold02.Rep08","Age, Current_daily_smoker, Antibiotics_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Thickness_in_throat, Weight_increase_last_2_y, Irritating_cough, Loss_of_appetite, Back_pain, Sex, Less_energy_to_do_things, Early_satiety, Living_alone, Increased_amount_of_phlegm_expectorates, Heart_disease, Weight_reduction_last_2_y, Rougher_voice, Gasp_for_air, Poorer_condition_lower_fitness, Pneumonia, Clear_throat_more_often, Hoarse_voice, Hard_to_get_air, Dryer_skin, Night_sweats, COPD, Did_not_feel_well_rested, Asthma, Feeling_pressure, Legs_do_not_support, Increased_need_for_sleep, Calf_cramp, Uneasiness_hard_to_describe, Swollen_tender_joints, Persisting_pain, Pain_comes_and_goes, Dry_cough, Less_will_to_do_things",38
"XGB","Fold02.Rep09","Age, Antibiotics_last_2_y, Living_alone, Loss_of_appetite, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Current_daily_smoker, Weight_increase_last_2_y, Weight_reduction_last_2_y, Irritating_cough, COPD, Gasp_for_air, Back_pain, Early_satiety, Sex, Less_will_to_do_things, Persisting_pain, Thickness_in_throat, Feeling_pressure, More_irritable, Pleural_fluid, Less_Smoking, Born_in_sweden, Hoarse_voice, Asthma, Pain_comes_and_goes, Felt_worn_out, Cold_flu_pneumonia_last_2_y, Pressure_sensation, University_education, Feeling_that_something_is_wrong, Less_energy_to_do_things, Increased_need_for_sleep, Pneumonia, Dryer_skin, Wheezing, Legs_do_not_support, Angina_pectoris, More_down, No_comorbidities",39
"XGB","Fold02.Rep10","Age, Current_daily_smoker, Irritating_cough, Antibiotics_last_2_y, Loss_of_appetite, Sex, Thickness_in_throat, Early_satiety, Rougher_voice, Back_pain, Weight_reduction_last_2_y, Less_energy_to_do_things, Living_alone, Weight_increase_last_2_y, Pain_comes_and_goes, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pneumonia, Cold_flu_pneumonia_last_2_y, More_down, Feeling_pressure, Hard_to_get_air, COPD, White_yellow_or_green_phlegm_expectorated, Less_will_to_do_things, No_comorbidities, Increased_need_for_sleep, Need_to_clear_throat, Legs_do_not_support, Felt_worn_out, Gasp_for_air, Breathing_sound_rattled_wheezed, Hoarse_voice, Became_weaker, Mucus_cough, Feeling_chilly, Asthma, Dryer_skin, More_irritable, Weaker_voice, Food_drinks_tasted_different, Discomfort_sensation, Wheezing, Clear_throat_more_often, Difficult_sensing_smells, Blood_mixed_phlegm_expectorates, Less_Smoking, Night_sweats",47
"XGB","Fold03.Rep01","Age, Antibiotics_last_2_y, Current_daily_smoker, Sex, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Living_alone, Hard_to_get_air, Thickness_in_throat, Weight_reduction_last_2_y, Pain_comes_and_goes, Became_weaker, Heart_disease, Wheezing, Back_pain, Rougher_voice, Coughing_fits, Feeling_chilly, Asthma, Increased_need_for_sleep, Labored_breathing, COPD, Pressure_sensation, Mucus_cough, No_comorbidities, Clear_throat_more_often, Dryer_skin, Gasp_for_air, More_down, Pneumonia, Need_to_clear_throat, Feeling_pressure, Poorer_condition_lower_fitness, Less_energy_to_do_things, Weight_increase_last_2_y, Irritating_cough, Angina_pectoris, Do_not_enjoy_food, Cold_flu_pneumonia_last_2_y, Pleural_fluid, Breathing_sound_bubbled_gurgled",41
"XGB","Fold03.Rep02","Age, Weight_reduction_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Loss_of_appetite, Sex, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weight_increase_last_2_y, Back_pain, Pain_comes_and_goes, Thickness_in_throat, Hard_to_get_air, Early_satiety, Living_alone, Irritating_cough, COPD, Feeling_pressure, Pneumonia, Mucus_cough, No_comorbidities, Asthma, Calf_cramp, Breathing_sound_rattled_wheezed, Born_in_sweden, Cold_flu_pneumonia_last_2_y, Increased_need_for_sleep, Difficulty_to_stay_awake, Need_to_clear_throat, Breathing_sound_bubbled_gurgled, Rougher_voice, Legs_do_not_support, Wheezing, Pleural_fluid, Nail_changes, Did_not_feel_well_rested, Labored_breathing, Less_energy_to_do_things, Pressure_sensation, Persisting_pain, Gasp_for_air, Increased_amount_of_phlegm_expectorates, Changes_pitch_higher_lower, Less_will_to_do_things, Felt_worn_out, Poorer_condition_lower_fitness, University_education, Hoarse_voice, Feeling_chilly, Persistent_fatigue, Dry_cough",50
"XGB","Fold03.Rep03","Age, Antibiotics_last_2_y, Current_daily_smoker, Irritating_cough, Living_alone, Loss_of_appetite, Thickness_in_throat, Labored_breathing, Asthma, Back_pain, Weight_reduction_last_2_y, Less_energy_to_do_things, Early_satiety, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Heart_disease, University_education, Rougher_voice, Pain_comes_and_goes, Need_to_clear_throat, Calf_cramp, Sex, Gasp_for_air, Hoarse_voice, White_yellow_or_green_phlegm_expectorated, Hard_to_catch_breath, Feeling_pressure, Feeling_that_something_is_wrong, Clear_throat_more_often, No_comorbidities, Breathing_sound_rattled_wheezed, Felt_worn_out, Discomfort_sensation, COPD, Weaker_voice, Difficult_sensing_smells, Weight_increase_last_2_y, Uneasiness_hard_to_describe, More_irritable, Breathing_sound_bubbled_gurgled, Feeling_chilly, Lumps_pieces_in_sputum, Born_in_sweden",42
"XGB","Fold03.Rep04","Age, Irritating_cough, Antibiotics_last_2_y, Current_daily_smoker, Loss_of_appetite, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_pressure, Persisting_pain, Early_satiety, COPD, Weight_increase_last_2_y, Living_alone, Increased_need_for_sleep, Pain_comes_and_goes, Weight_reduction_last_2_y, No_comorbidities, Breathing_sound_rattled_wheezed, Sex, Poorer_condition_lower_fitness, Asthma, Less_energy_to_do_things, Back_pain, Rougher_voice, Less_Smoking, Gasp_for_air, Labored_breathing, Persistent_fatigue, More_down, Hard_to_get_air, Hard_to_catch_breath, Thick_consistency, Cold_flu_pneumonia_last_2_y, Voice_changes_difficult_to_describe, Heart_disease, Lumps_pieces_in_sputum, Difficult_sensing_smells, More_irritable",38
"XGB","Fold03.Rep05","Age, Weight_reduction_last_2_y, Living_alone, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Thickness_in_throat, Current_daily_smoker, Irritating_cough, Weight_increase_last_2_y, Sex, Loss_of_appetite, Antibiotics_last_2_y, Wheezing, Asthma, Back_pain, COPD, Hoarse_voice, Cold_flu_pneumonia_last_2_y, Poorer_condition_lower_fitness, University_education, Dry_cough, Hard_to_get_air, Less_energy_to_do_things, Gasp_for_air, Increased_need_for_sleep, Early_satiety, Feeling_pressure, Mucus_cough, Legs_do_not_support, Pneumonia, Felt_abnormally_unhealthily_tires, Uneasiness_hard_to_describe, Pain_comes_and_goes, Dryer_skin, Felt_worn_out, Coughing_fits, Breathing_sound_rattled_wheezed, Swollen_tender_joints, No_comorbidities, Dryer_mouth, More_down, Heart_disease, Less_Smoking, Persisting_pain, Heartburn, Felt_out_of_sorts, Weaker_voice, Lump_swelling_or_obstruction_sensation, Do_not_enjoy_food, Born_in_sweden, More_irritable, Pressure_sensation",51
"XGB","Fold03.Rep06","Age, Current_daily_smoker, Sex, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Thickness_in_throat, Living_alone, Antibiotics_last_2_y, Wheezing, Pneumonia, Weight_reduction_last_2_y, Hard_to_get_air, Rougher_voice, Pain_comes_and_goes, No_comorbidities, Irritating_cough, Less_energy_to_do_things, Weight_increase_last_2_y, Heart_disease, Hard_to_catch_breath, Hoarse_voice, COPD, Lost_sense_of_smell, Poorer_condition_lower_fitness, Feeling_chilly, Persisting_pain, Increased_need_for_sleep, Became_weaker, Mucus_cough, Pleural_fluid, Back_pain, University_education, Breathing_sound_rattled_wheezed, Labored_breathing, Clear_throat_more_often, Less_Smoking, Early_satiety, Angina_pectoris, Asthma, Chills, Feeling_pressure, Increased_amount_of_phlegm_expectorates, Difficulty_to_stay_awake, Nail_changes, Felt_abnormally_unhealthily_tires",45
"XGB","Fold03.Rep07","Age, Antibiotics_last_2_y, Living_alone, Loss_of_appetite, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Sex, Current_daily_smoker, Weight_reduction_last_2_y, Asthma, Thickness_in_throat, No_comorbidities, Weight_increase_last_2_y, Back_pain, Rougher_voice, Labored_breathing, Irritating_cough, Hard_to_get_air, Pain_comes_and_goes, Less_Smoking, Feeling_chilly, Hoarse_voice, Gasp_for_air, Feeling_pressure, COPD, Need_to_clear_throat, Felt_abnormally_unhealthily_tires, Heartburn, Increased_need_for_sleep, Chills, Calf_cramp, Mucus_cough, Wheezing, Felt_out_of_sorts, Lost_sense_of_smell, Poorer_condition_lower_fitness, Heart_disease, Breathing_sound_rattled_wheezed, Nail_changes, Cold_flu_pneumonia_last_2_y, Less_will_to_do_things, Did_not_feel_well_rested, Pneumonia, Pressure_sensation, Persistent_fatigue, Swollen_tender_joints, Uneasiness_hard_to_describe, Less_energy_to_do_things",47
"XGB","Fold03.Rep08","Age, Weight_reduction_last_2_y, Thickness_in_throat, Loss_of_appetite, Antibiotics_last_2_y, Living_alone, Irritating_cough, Back_pain, Persisting_pain, Asthma, Sex, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weight_increase_last_2_y, Gasp_for_air, University_education, No_comorbidities, Less_Smoking, Pain_comes_and_goes, Breathing_sound_rattled_wheezed, Cold_flu_pneumonia_last_2_y, Breathing_sound_bubbled_gurgled, Early_satiety, Rougher_voice, Increased_need_for_sleep, Heart_disease, Felt_out_of_sorts, Mucus_cough, Pneumonia, Pressure_sensation, Current_daily_smoker, Pain_in_chest, White_yellow_or_green_phlegm_expectorated, Weaker_voice, Became_weaker, Hard_to_get_air, COPD, Persistent_fatigue, Wheezing, Dryer_skin, Hoarse_voice, Poorer_condition_lower_fitness, More_irritable",42
"XGB","Fold03.Rep09","Age, Loss_of_appetite, Current_daily_smoker, Antibiotics_last_2_y, Irritating_cough, Living_alone, Weight_reduction_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Asthma, Pneumonia, Less_energy_to_do_things, Sex, Hard_to_get_air, Felt_out_of_sorts, Thickness_in_throat, Pain_comes_and_goes, Persisting_pain, Weight_increase_last_2_y, Gasp_for_air, Dry_cough, Less_will_to_do_things, Feeling_pressure, Back_pain, COPD, Pain_in_chest, Feeling_chilly, Wheezing, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Increased_need_for_sleep, Need_to_clear_throat, Mucus_cough, Became_weaker, University_education, Less_Smoking, Calf_cramp, Felt_abnormally_unhealthily_tires, Hoarse_voice, Heart_disease, Do_not_enjoy_food, Rougher_voice, Angina_pectoris, Thick_consistency, Dryer_mouth",44
"XGB","Fold03.Rep10","Age, Loss_of_appetite, Current_daily_smoker, Back_pain, Antibiotics_last_2_y, Thickness_in_throat, Irritating_cough, Living_alone, Weight_reduction_last_2_y, Hard_to_get_air, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weight_increase_last_2_y, Sex, Did_not_feel_well_rested, Pneumonia, Pain_comes_and_goes, Feeling_pressure, Gasp_for_air, Increased_need_for_sleep, Became_weaker, Asthma, Persistent_fatigue, Cold_flu_pneumonia_last_2_y, COPD, Lump_swelling_or_obstruction_sensation, No_comorbidities, Hoarse_voice, Early_satiety, Heart_disease, Less_Smoking, Born_in_sweden, White_yellow_or_green_phlegm_expectorated, Hard_to_breathe_deeply, Mucus_cough, Lost_sense_of_smell, Swollen_tender_joints, Less_energy_to_do_things, Persisting_pain, Thick_consistency, Nail_changes, Heartburn, Legs_do_not_support, Calf_cramp, Felt_worn_out, Increased_amount_of_phlegm_expectorates, Chills",46
"XGB","Fold04.Rep01","Age, Weight_reduction_last_2_y, Less_energy_to_do_things, Antibiotics_last_2_y, Current_daily_smoker, Sex, Living_alone, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Became_weaker, Pain_comes_and_goes, Irritating_cough, Weight_increase_last_2_y, Thickness_in_throat, Back_pain, Increased_need_for_sleep, Breathing_sound_rattled_wheezed, Pneumonia, No_comorbidities, Heart_disease, Hard_to_get_air, Gasp_for_air, Rougher_voice, Did_not_feel_well_rested, Feeling_chilly, Loss_of_appetite, Early_satiety, Pleural_fluid, University_education, Less_Smoking, More_irritable, Feeling_pressure, Pressure_sensation, Difficult_sensing_smells, Lumps_pieces_in_sputum, Hoarse_voice",35
"XGB","Fold04.Rep02","Age, Antibiotics_last_2_y, Current_daily_smoker, Early_satiety, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Thickness_in_throat, Living_alone, Irritating_cough, No_comorbidities, Weight_reduction_last_2_y, Back_pain, Poorer_condition_lower_fitness, Loss_of_appetite, Gasp_for_air, Pain_comes_and_goes, Pneumonia, Sex, Wheezing, Asthma, Persisting_pain, Weight_increase_last_2_y, Need_to_clear_throat, Less_Smoking, Hard_to_catch_breath, Legs_do_not_support, Born_in_sweden, Lump_swelling_or_obstruction_sensation, Labored_breathing, University_education, Breathing_sound_squeaked_as_if_through_a_pipe, More_irritable, Feeling_that_something_is_wrong, Clear_throat_more_often, Dry_cough, Less_energy_to_do_things, Feeling_chilly, Became_weaker, Hoarse_voice, COPD, Pressure_sensation, Felt_worn_out",41
"XGB","Fold04.Rep03","Age, Living_alone, Weight_reduction_last_2_y, Antibiotics_last_2_y, Thickness_in_throat, Loss_of_appetite, No_comorbidities, Irritating_cough, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Current_daily_smoker, COPD, Gasp_for_air, Hard_to_get_air, Sex, Pneumonia, Feeling_pressure, Persisting_pain, Early_satiety, Weight_increase_last_2_y, Less_energy_to_do_things, Pain_comes_and_goes, Rougher_voice, Mucus_cough, Slight_cough, Asthma, More_down, Nail_changes, Heart_disease, Became_weaker, Breathing_sound_squeaked_as_if_through_a_pipe, Poorer_condition_lower_fitness, Feeling_chilly, Clear_throat_more_often, Less_will_to_do_things, Labored_breathing, More_irritable, Calf_cramp, Angina_pectoris, Hard_to_breathe_deeply, Cold_flu_pneumonia_last_2_y, Lost_sense_of_smell, Hoarse_voice, Weaker_voice, Felt_worn_out",44
"XGB","Fold04.Rep04","Age, Weight_reduction_last_2_y, Antibiotics_last_2_y, Loss_of_appetite, Current_daily_smoker, Irritating_cough, Back_pain, Living_alone, Sex, Thickness_in_throat, Persisting_pain, No_comorbidities, Gasp_for_air, Uneasiness_hard_to_describe, Legs_do_not_support, Pain_comes_and_goes, Asthma, Increased_need_for_sleep, COPD, Became_weaker, Pneumonia, Mucus_cough, Did_not_feel_well_rested, Felt_abnormally_unhealthily_tires, Weight_increase_last_2_y, Hoarse_voice, Breathing_sound_squeaked_as_if_through_a_pipe, Hard_to_get_air, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Food_drinks_tasted_different, Wheezing, Pressure_sensation, Feeling_pressure, Lost_sense_of_smell, Heart_disease, Less_will_to_do_things, Breathing_sound_bubbled_gurgled, Hard_to_catch_breath, Less_Smoking, Dry_cough, Early_satiety, More_irritable, University_education, Pleural_fluid, Breathing_sound_whistling, Hard_to_breathe_deeply, Dryer_skin, More_down, Felt_worn_out",49
"XGB","Fold04.Rep05","Age, Antibiotics_last_2_y, Current_daily_smoker, Loss_of_appetite, Living_alone, Early_satiety, Sex, Irritating_cough, Gasp_for_air, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weight_reduction_last_2_y, Back_pain, COPD, Pressure_sensation, Thickness_in_throat, Weight_increase_last_2_y, Pain_comes_and_goes, Increased_amount_of_phlegm_expectorates, Feeling_pressure, Labored_breathing, Less_energy_to_do_things, Calf_cramp, Pneumonia, Persisting_pain, Lost_sense_of_smell, Wheezing, Hoarse_voice, Clear_throat_more_often, Heart_disease, Need_to_clear_throat, Asthma, Felt_worn_out, Increased_need_for_sleep, Lump_swelling_or_obstruction_sensation, No_comorbidities, Angina_pectoris, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Nail_changes",40
