"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"XGB","Blood_mixed_phlegm_expectorates",100,1,0.01,43,0,3.56884940747917e-05,0.000356884940747916,0,0.000186248132332515,0.00186248132332515
"XGB","Anemia",100,0,0,43,0,0,0,0,0,0
"XGB","Asbestos",100,0,0,43,0,0,0,0,0,0
"XGB","Breathing_sound_hissed",100,0,0,43,0,0,0,0,0,0
"XGB","Breathing_sound_jarred_raspy",100,0,0,43,0,0,0,0,0,0
"XGB","Changes_hard_to_describe",100,0,0,43,0,0,0,0,0,0
"XGB","Changes_hard_to_describe.1",100,0,0,43,0,0,0,0,0,0
"XGB","Chronic_bronchitis",100,0,0,43,0,0,0,0,0,0
"XGB","Cold_feet",100,0,0,43,0,0,0,0,0,0
"XGB","Day_sweats_more_than_usual",100,0,0,43,0,0,0,0,0,0
"XGB","Difficulty_suppressing_the_cough",100,0,0,43,0,0,0,0,0,0
"XGB","Emphysema",100,0,0,43,0,0,0,0,0,0
"XGB","Feeling_of_choking",100,0,0,43,0,0,0,0,0,0
"XGB","Hacking_cough",100,0,0,43,0,0,0,0,0,0
"XGB","Headache",100,0,0,43,0,0,0,0,0,0
"XGB","Losing_breath_due_to_coughing",100,0,0,43,0,0,0,0,0,0
"XGB","Lump_in_the_chest",100,0,0,43,0,0,0,0,0,0
"XGB","More_Smoking",100,0,0,43,0,0,0,0,0,0
"XGB","Pain_in_throat",100,0,0,43,0,0,0,0,0,0
"XGB","Pain_in_whole_body",100,0,0,43,0,0,0,0,0,0
"XGB","Pain_persists_worsens_when_breathing",100,0,0,43,0,0,0,0,0,0
"XGB","Pain_reduces_improves_when_changing_body_position",100,0,0,43,0,0,0,0,0,0
"XGB","Pain_that_shifts_location",100,0,0,43,0,0,0,0,0,0
"XGB","Sores_in_chest",100,0,0,43,0,0,0,0,0,0
"XGB","Stabbing_sensation_from_taking_deep_breaths",100,0,0,43,0,0,0,0,0,0
"XGB","Sweating_all_the_time",100,0,0,43,0,0,0,0,0,0
"XGB","Thick_mucus",100,0,0,43,0,0,0,0,0,0
"XGB","Thickness_in_throat.1",100,0,0,43,0,0,0,0,0,0
"XGB","Thin_mucus",100,0,0,43,0,0,0,0,0,0
"XGB","Trouble_swallowing",100,0,0,43,0,0,0,0,0,0
"XGB","Unlike_other_coughs",100,0,0,43,0,0,0,0,0,0
"XGB","Wheezing_cough",100,0,0,43,0,0,0,0,0,0
