"model","Variable","n_total","n_pos_contr","freq_pos_contr","median_rank","freq_top10","mean_importance","sd_importance","median_importance","se","ci_lower","ci_upper"
"XGB","Less_Smoking",100,27,0.27,23.5,0.05,-0.000759639097744355,0.00467156939274237,0,0.000467156939274237,-0.00168657981570352,0.000167301620214812
"XGB","Wheezing",100,32,0.32,25,0.05,-0.000781398496240602,0.0059498021832936,0,0.00059498021832936,-0.00196196833130831,0.000399171338827102
"XGB","Increased_amount_of_phlegm_expectorates",100,16,0.16,24,0.02,-0.000876075187969924,0.00316484145224556,0,0.000316484145224556,-0.00150404839383283,-0.000248101982107023
"XGB","Born_in_sweden",100,11,0.11,24,0.01,-0.000886461152882205,0.0039296892960927,0,0.00039296892960927,-0.00166619676445969,-0.000106725541304722
"XGB","Rougher_voice",100,35,0.35,22,0.05,-0.000961972431077692,0.00701193709363702,0,0.000701193709363702,-0.00235329287554291,0.000429348013387525
"XGB","Felt_out_of_sorts",100,5,0.05,25,0.02,-0.000970982456140347,0.00323475173905867,0,0.000323475173905867,-0.00161282737962173,-0.00032913753265896
"XGB","Mucus_cough",100,17,0.17,24,0.04,-0.00109158395989974,0.00544042879523984,0,0.000544042879523984,-0.00217108306384112,-1.20848559583683e-05
"XGB","Labored_breathing",100,21,0.21,26,0.03,-0.00114354887218045,0.00499441272242049,0,0.000499441272242049,-0.00213454871088501,-0.000152549033475887
"XGB","Cold_flu_pneumonia_last_2_y",100,22,0.22,25,0.04,-0.00116793984962406,0.00452077858784847,0,0.000452077858784847,-0.00206496040046184,-0.000270919298786274
"XGB","Felt_worn_out",100,13,0.13,25,0,-0.00142764912280702,0.00427450134372715,0,0.000427450134372715,-0.00227580292538725,-0.000579495320226782
"XGB","Hoarse_voice",100,25,0.25,26,0.05,-0.0018715664160401,0.00690525303223905,0,0.000690525303223905,-0.00324171842819632,-0.000501414403883874
"XGB","Less_energy_to_do_things",100,37,0.37,23.5,0.13,-0.00209510025062656,0.0124124451566897,0,0.00124124451566897,-0.0045579986596806,0.000367798158427485
"XGB","Increased_need_for_sleep",100,31,0.31,25,0.09,-0.00247428822055137,0.00898378761616645,0,0.000898378761616645,-0.00425686658829633,-0.000691709852806411
"XGB","Poorer_condition_lower_fitness",100,19,0.19,26,0.01,-0.00251706516290727,0.00696576905146705,0,0.000696576905146705,-0.00389922486618297,-0.00113490545963158
